"GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","SEX","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"WHOSIS_000001","PUBLISHED","2000","SEAR","","","MLE","62.2","62.19792","","","","",""
"WHOSIS_000001","PUBLISHED","2000","SEAR","","","FMLE","64.6","64.57714","","","","",""
"WHOSIS_000001","PUBLISHED","2000","SEAR","","","BTSX","63.4","63.35296","","","","",""
"WHOSIS_000001","PUBLISHED","2010","SEAR","","","BTSX","68.1","68.11418","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","","MLE","72.1","72.13924","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","","FMLE","79.3","79.26534","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","","BTSX","75.7","75.71659","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EMR","","","MLE","66.0","66.03385","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EMR","","","FMLE","69.3","69.27311","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EMR","","","BTSX","68.4","68.38928","","","","",""
"WHOSIS_000001","PUBLISHED","2015","WPR","","","MLE","74.0","73.96489","","","","",""
"WHOSIS_000001","PUBLISHED","2015","WPR","","","FMLE","80.3","80.32286","","","","",""
"WHOSIS_000001","PUBLISHED","2015","WPR","","","BTSX","77.0","76.98302","","","","",""
"WHOSIS_000001","PUBLISHED","2019","GLOBAL","WB_WORLD_INCOME","","MLE","70.8","70.84768","","","","",""
"WHOSIS_000001","PUBLISHED","2019","GLOBAL","WB_WORLD_INCOME","","FMLE","75.9","75.87223","","","","",""
"WHOSIS_000001","PUBLISHED","2019","GLOBAL","WB_WORLD_INCOME","","BTSX","73.3","73.31331","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","","QAT","FMLE","71.7","71.73755","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EMR","","QAT","BTSX","74.1","74.07913","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","ROU","MLE","70.1","70.06802","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","ROU","FMLE","77.4","77.43354","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","ROU","BTSX","73.7","73.70329","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","RUS","MLE","62.9","62.94279","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","RUS","FMLE","74.7","74.71544","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","RUS","BTSX","71.3","71.29893","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","RWA","MLE","65.5","65.47186","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","RWA","FMLE","69.8","69.82083","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","RWA","BTSX","67.7","67.68883","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EMR","","SAU","MLE","71.7","71.73454","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EMR","","SAU","FMLE","75.2","75.24725","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EMR","","SAU","FMLE","76.1","76.14821","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EMR","","SAU","BTSX","74.3","74.31111","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EMR","","SDN","MLE","67.6","67.55361","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EMR","","SDN","FMLE","70.8","70.75510","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EMR","","SDN","BTSX","69.1","69.14727","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","SEN","MLE","66.8","66.82092","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","SEN","BTSX","58.6","58.59945","","","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","","SGP","MLE","76.2","76.20437","","","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","","SGP","FMLE","80.7","80.70670","","","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","","SGP","BTSX","78.4","78.43803","","","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","","SLB","MLE","60.1","60.11681","","","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","","SLB","FMLE","65.2","65.24473","","","","",""
"WHOSIS_000001","PUBLISHED","2010","WPR","","SLB","BTSX","63.7","63.69107","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","SLE","MLE","53.7","53.65493","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","SLE","FMLE","55.8","55.77563","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","SLE","BTSX","54.7","54.74398","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AMR","","SLV","MLE","70.6","70.61619","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AMR","","SLV","FMLE","78.0","78.02328","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AMR","","SLV","BTSX","73.2","73.24693","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EMR","","SOM","MLE","52.2","52.16772","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EMR","","SOM","FMLE","57.3","57.30913","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EMR","","SOM","BTSX","54.6","54.56641","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","SRB","MLE","72.7","72.69195","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","SRB","FMLE","78.3","78.27786","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","SRB","BTSX","75.9","75.87003","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","SSD","MLE","60.8","60.82513","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","SSD","FMLE","64.8","64.84216","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","SSD","BTSX","62.8","62.79444","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","STP","MLE","68.8","68.78915","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","STP","FMLE","64.3","64.30998","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","STP","BTSX","63.5","63.45224","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","SUR","MLE","67.1","67.13255","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","SUR","FMLE","73.0","72.98386","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","SUR","BTSX","69.9","69.94162","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","SVK","MLE","69.2","69.15716","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","SVK","FMLE","79.1","79.12138","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","SVK","BTSX","75.5","75.46777","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","SVN","MLE","76.2","76.24943","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","SVN","FMLE","82.7","82.73488","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","SVN","BTSX","79.6","79.55010","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","SWE","MLE","79.4","79.40697","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","SWE","FMLE","83.5","83.49753","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","SWE","BTSX","81.7","81.74503","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","SWZ","MLE","50.3","50.25138","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","SWZ","FMLE","58.7","58.70752","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","SWZ","BTSX","54.0","54.04612","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","SYC","MLE","70.0","69.95300","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","SYC","MLE","70.0","69.97926","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","SYC","FMLE","77.1","77.14537","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","SYC","BTSX","73.3","73.34014","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EMR","","SYR","MLE","71.2","71.18203","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EMR","","SYR","FMLE","74.3","74.25684","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EMR","","SYR","BTSX","72.7","72.67168","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","TCD","FMLE","53.0","52.98417","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","TCD","BTSX","51.1","51.07935","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","TGO","MLE","53.9","53.90110","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","TGO","FMLE","58.1","58.13036","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","TGO","BTSX","55.9","55.94736","","","","",""
"WHOSIS_000001","PUBLISHED","2000","SEAR","","THA","MLE","67.5","67.51733","","","","",""
"WHOSIS_000001","PUBLISHED","2010","SEAR","","THA","FMLE","79.3","79.29691","","","","",""
"WHOSIS_000001","PUBLISHED","2010","SEAR","","THA","BTSX","76.3","76.25385","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","TJK","MLE","66.0","66.03922","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","TJK","FMLE","70.2","70.18703","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","TJK","BTSX","68.0","68.00558","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","TKM","MLE","65.7","65.65692","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","TKM","FMLE","72.6","72.56609","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","TKM","BTSX","69.1","69.11091","","","","",""
"WHOSIS_000001","PUBLISHED","2015","SEAR","","TLS","MLE","67.3","67.30756","","","","",""
"WHOSIS_000001","PUBLISHED","2015","SEAR","","TLS","FMLE","70.5","70.48689","","","","",""
"WHOSIS_000001","PUBLISHED","2015","SEAR","","TLS","BTSX","68.9","68.86667","","","","",""
"WHOSIS_000001","PUBLISHED","2019","WPR","","TON","MLE","69.8","69.80632","","","","",""
"WHOSIS_000001","PUBLISHED","2019","WPR","","TON","FMLE","75.6","75.60913","","","","",""
"WHOSIS_000001","PUBLISHED","2019","WPR","","TON","BTSX","72.6","72.57066","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","TTO","MLE","72.5","72.54385","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","TTO","FMLE","79.9","79.92052","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","TTO","BTSX","76.1","76.12728","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","","TUN","MLE","71.9","71.93842","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","","TUN","FMLE","76.5","76.49287","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","","TUN","BTSX","74.1","74.11952","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","TUR","MLE","71.9","71.93896","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","TUR","FMLE","76.8","76.84741","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","TUR","BTSX","74.4","74.41146","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","TZA","MLE","60.0","60.01528","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","TZA","FMLE","62.6","62.63190","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","TZA","BTSX","61.4","61.38839","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","UGA","MLE","57.0","57.01921","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","UGA","FMLE","62.2","62.21443","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","UGA","BTSX","59.7","59.66988","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","UKR","MLE","67.2","67.21251","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","UKR","FMLE","77.0","76.96429","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","UKR","BTSX","72.2","72.20220","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AMR","","URY","MLE","73.3","73.30819","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AMR","","URY","FMLE","80.6","80.56440","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","URY","BTSX","77.1","77.09940","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","USA","MLE","76.3","76.28124","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","USA","FMLE","80.7","80.72668","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","USA","BTSX","78.5","78.49568","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","UZB","MLE","70.8","70.76344","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","UZB","FMLE","75.2","75.21384","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","VCT","MLE","68.5","68.51405","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","VCT","FMLE","72.8","72.80991","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","VCT","BTSX","70.6","70.60850","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","VEN","MLE","70.5","70.51161","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","VEN","FMLE","77.9","77.87621","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","VEN","BTSX","74.1","74.08585","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AMR","","VEN","BTSX","74.8","74.78663","","","","",""
"WHOSIS_000001","PUBLISHED","2010","WPR","","VNM","MLE","68.4","68.41575","","","","",""
"WHOSIS_000001","PUBLISHED","2010","WPR","","VNM","FMLE","77.1","77.14917","","","","",""
"WHOSIS_000001","PUBLISHED","2010","WPR","","VNM","BTSX","72.7","72.72223","","","","",""
"WHOSIS_000001","PUBLISHED","2010","WPR","","VUT","MLE","61.9","61.89898","","","","",""
"WHOSIS_000001","PUBLISHED","2010","WPR","","VUT","FMLE","67.5","67.50381","","","","",""
"WHOSIS_000001","PUBLISHED","2015","WPR","","VUT","BTSX","64.6","64.63885","","","","",""
"WHOSIS_000001","PUBLISHED","2015","WPR","","WSM","MLE","68.7","68.67957","","","","",""
"WHOSIS_000001","PUBLISHED","2015","WPR","","WSM","FMLE","71.5","71.48901","","","","",""
"WHOSIS_000001","PUBLISHED","2015","WPR","","WSM","BTSX","70.0","70.03727","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EMR","","YEM","MLE","65.4","65.41431","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EMR","","YEM","FMLE","69.6","69.57742","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EMR","","YEM","BTSX","66.6","66.63147","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","ZAF","MLE","62.2","62.20109","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","ZAF","FMLE","68.3","68.28989","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","ZAF","BTSX","65.3","65.25417","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","ZMB","MLE","59.5","59.53606","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","ZMB","FMLE","65.4","65.36993","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","ZMB","BTSX","44.5","44.46076","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","ZWE","MLE","45.1","45.14684","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","ZWE","FMLE","48.1","48.11914","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","ZWE","BTSX","46.6","46.57054","","","","",""
"WHOSIS_000001","PUBLISHED","2000","","WB_LI","","MLE","52.2","52.24722","","","","",""
"WHOSIS_000001","PUBLISHED","2000","","WB_LI","","FMLE","55.3","55.33836","","","","",""
"WHOSIS_000001","PUBLISHED","2000","","WB_LI","","BTSX","53.8","53.78978","","","","",""
"WHOSIS_000001","PUBLISHED","2010","","WB_LMI","","MLE","64.5","64.46651","","","","",""
"WHOSIS_000001","PUBLISHED","2010","","WB_LMI","","FMLE","68.4","68.44291","","","","",""
"WHOSIS_000001","PUBLISHED","2010","","WB_LMI","","BTSX","66.4","66.38567","","","","",""
"WHOSIS_000001","PUBLISHED","2010","","WB_UMI","","MLE","70.7","70.74337","","","","",""
"WHOSIS_000001","PUBLISHED","2010","","WB_UMI","","FMLE","76.9","76.94045","","","","",""
"WHOSIS_000001","PUBLISHED","2010","","WB_UMI","","BTSX","73.7","73.73109","","","","",""
"WHOSIS_000001","PUBLISHED","2015","","WB_UMI","","BTSX","75.4","75.43716","","","","",""
"WHOSIS_000001","PUBLISHED","2015","","WB_HI","","MLE","77.8","77.80768","","","","",""
"WHOSIS_000001","PUBLISHED","2015","","WB_HI","","FMLE","82.8","82.83353","","","","",""
"WHOSIS_000001","PUBLISHED","2015","","WB_HI","","BTSX","80.3","80.32959","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","","MLE","60.5","60.46724","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","","FMLE","64.7","64.68992","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","","BTSX","64.5","64.49229","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","","MLE","74.5","74.48762","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","","FMLE","79.8","79.83914","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","","BTSX","77.2","77.15873","","","","",""
"WHOSIS_000001","PUBLISHED","2019","SEAR","","","MLE","69.9","69.88226","","","","",""
"WHOSIS_000001","PUBLISHED","2019","SEAR","","","FMLE","73.1","73.10158","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","","MLE","68.4","68.44017","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","","FMLE","76.6","76.64447","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","","BTSX","72.5","72.51141","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","","","MLE","63.5","63.51942","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","","","FMLE","66.7","66.67445","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","","","BTSX","65.0","65.01682","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EMR","","","BTSX","67.6","67.57658","","","","",""
"WHOSIS_000001","PUBLISHED","2010","WPR","","","MLE","72.5","72.52351","","","","",""
"WHOSIS_000001","PUBLISHED","2010","WPR","","","FMLE","78.7","78.74726","","","","",""
"WHOSIS_000001","PUBLISHED","2010","WPR","","","BTSX","75.5","75.46465","","","","",""
"WHOSIS_000001","PUBLISHED","2015","GLOBAL","WB_WORLD_INCOME","","MLE","69.8","69.76766","","","","",""
"WHOSIS_000001","PUBLISHED","2015","GLOBAL","WB_WORLD_INCOME","","FMLE","74.9","74.88831","","","","",""
"WHOSIS_000001","PUBLISHED","2015","GLOBAL","WB_WORLD_INCOME","","BTSX","72.3","72.27778","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EMR","","QAT","FMLE","73.9","73.87380","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EMR","","QAT","BTSX","76.4","76.40804","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","ROU","MLE","71.3","71.27955","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","ROU","FMLE","78.4","78.42323","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","ROU","BTSX","74.8","74.82143","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","RUS","MLE","65.8","65.84554","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","RUS","FMLE","76.6","76.60394","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","RUS","BTSX","73.2","73.23246","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","RWA","MLE","66.9","66.88290","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","RWA","FMLE","71.2","71.24305","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","RWA","BTSX","69.1","69.10349","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EMR","","SAU","MLE","73.1","73.10600","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","","SAU","BTSX","70.5","70.52375","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","","SDN","MLE","60.4","60.36473","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","","SDN","FMLE","64.7","64.67456","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","","SDN","BTSX","62.5","62.46532","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","SEN","MLE","56.9","56.86884","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","SEN","FMLE","60.3","60.32320","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","SEN","BTSX","65.5","65.47308","","","","",""
"WHOSIS_000001","PUBLISHED","2010","WPR","","SGP","MLE","79.4","79.36228","","","","",""
"WHOSIS_000001","PUBLISHED","2010","WPR","","SGP","FMLE","84.0","84.01149","","","","",""
"WHOSIS_000001","PUBLISHED","2010","WPR","","SGP","BTSX","81.7","81.70047","","","","",""
"WHOSIS_000001","PUBLISHED","2010","WPR","","SLB","MLE","61.3","61.29574","","","","",""
"WHOSIS_000001","PUBLISHED","2010","WPR","","SLB","FMLE","66.4","66.40263","","","","",""
"WHOSIS_000001","PUBLISHED","2015","WPR","","SLB","FMLE","67.4","67.40598","","","","",""
"WHOSIS_000001","PUBLISHED","2015","WPR","","SLB","BTSX","64.7","64.74374","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","SLE","MLE","55.9","55.90025","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","SLE","FMLE","57.9","57.93263","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","SLE","BTSX","56.9","56.93931","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AMR","","SLV","MLE","68.1","68.12299","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","SLV","FMLE","79.1","79.12917","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","SLV","BTSX","75.0","75.03300","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EMR","","SOM","MLE","54.0","54.00606","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EMR","","SOM","FMLE","59.2","59.22458","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EMR","","SOM","BTSX","56.5","56.46892","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","SRB","MLE","73.5","73.46343","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","SRB","BTSX","71.4","71.42738","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","SSD","MLE","52.1","52.05416","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","SSD","FMLE","56.4","56.38318","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","SSD","BTSX","54.1","54.14880","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","STP","MLE","62.5","62.54929","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","STP","FMLE","69.5","69.54597","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","STP","BTSX","68.2","68.24239","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AMR","","SUR","MLE","68.7","68.71065","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AMR","","SUR","FMLE","75.1","75.12329","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AMR","","SUR","BTSX","71.8","71.83333","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","SVK","MLE","71.7","71.68994","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","SVK","FMLE","80.4","80.37247","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","SVK","BTSX","77.0","77.01103","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","SVN","MLE","77.6","77.56738","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","SVN","FMLE","83.3","83.32298","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","SVN","BTSX","80.5","80.47000","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","SWE","MLE","80.0","79.96867","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","SWE","MLE","80.8","80.82676","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","SWE","FMLE","84.0","83.96550","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","SWE","BTSX","82.4","82.40387","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","SWZ","MLE","53.4","53.35522","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","SWZ","FMLE","63.2","63.18209","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","SWZ","BTSX","57.7","57.72837","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","SYC","FMLE","76.3","76.28439","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","SYC","BTSX","71.9","71.86977","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","","SYR","MLE","70.4","70.35435","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","","SYR","FMLE","72.7","72.71450","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","","SYR","BTSX","71.5","71.45632","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","TCD","MLE","49.3","49.25856","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","TCD","FMLE","57.4","57.42608","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","TCD","BTSX","55.7","55.65166","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","TGO","MLE","57.0","57.04078","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","TGO","FMLE","61.8","61.82516","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","TGO","BTSX","59.3","59.32759","","","","",""
"WHOSIS_000001","PUBLISHED","2010","SEAR","","THA","MLE","73.2","73.23504","","","","",""
"WHOSIS_000001","PUBLISHED","2015","SEAR","","THA","MLE","74.1","74.13372","","","","",""
"WHOSIS_000001","PUBLISHED","2015","SEAR","","THA","FMLE","80.7","80.69901","","","","",""
"WHOSIS_000001","PUBLISHED","2015","SEAR","","THA","BTSX","77.4","77.41125","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","TJK","MLE","66.7","66.69367","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","TJK","FMLE","70.8","70.81903","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","TJK","BTSX","68.7","68.65755","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","TKM","MLE","66.5","66.48119","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","TKM","FMLE","73.0","72.96837","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","TKM","BTSX","69.7","69.74881","","","","",""
"WHOSIS_000001","PUBLISHED","2019","SEAR","","TLS","MLE","67.9","67.92676","","","","",""
"WHOSIS_000001","PUBLISHED","2019","SEAR","","TLS","FMLE","71.4","71.41070","","","","",""
"WHOSIS_000001","PUBLISHED","2019","SEAR","","TLS","BTSX","69.6","69.62458","","","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","","TON","MLE","68.0","68.03640","","","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","","TON","FMLE","74.2","74.19746","","","","",""
